false_ties_score,true_ties_score,unlink_ties_score
-0.86782,0.85816,
-0.86077,0.85816,
-0.84976,0.85825,
-0.83931,0.85827,
-0.83912,0.85827,
-0.83107,0.85828,
-0.80938,0.85829,
-0.75281,0.85829,
-0.7479,0.85831,
-0.74053,0.85833,
-0.58848,0.85834,
-0.56811,0.85836,
-0.54729,0.85842,
-0.5152,0.85846,
-0.42906,0.85847,
-0.39612,0.85848,
-0.37473,0.85849,
-0.35497,0.85851,
,0.85851,
,0.85855,
-0.95976,0.85856,
-0.95918,0.85858,
-0.9495,0.85858,
-0.94879,0.85858,
-0.94849,0.85859,
-0.9481,0.85859,
-0.94017,0.8586,
-0.93818,0.8586,
-0.93718,0.85861,
-0.93477,0.85866,
-0.92744,0.85866,
-0.9206,0.85866,
-0.90614,0.85866,
-0.90315,0.85867,
-0.90161,0.85867,
-0.88188,0.85867,
-0.87149,0.85868,
-0.87113,0.8587,
-0.84803,0.85874,
-0.82878,0.85879,
-0.77864,0.85879,
-0.77763,0.8588,
-0.73453,0.85881,
-0.72161,0.85882,
-0.64466,0.85884,
-0.64438,0.85884,
-0.5826,0.85885,
-0.48536,0.85887,
-0.47858,0.8589,
,0.85891,
,0.85891,
-0.42791,0.85892,
,0.85899,
-0.85191,0.85904,
,0.85906,
-0.96999,0.85906,
-0.95628,0.85911,
-0.95437,0.85911,
-0.95435,0.85919,
-0.95299,0.85922,
-0.95038,0.85926,
-0.93965,0.85937,
-0.92956,0.85943,
-0.92601,0.85944,
-0.92403,0.85944,
-0.92007,0.85947,
-0.90572,0.8595,
-0.90425,0.85951,
-0.90062,0.85951,
-0.90057,0.85956,
-0.87317,0.85959,
-0.86686,0.85961,
-0.86072,0.85961,
-0.85488,0.85962,
-0.85449,0.85962,
-0.85215,0.85963,
-0.84919,0.85963,
-0.8201,0.85966,
-0.76704,0.85966,
-0.66866,0.85967,
-0.64269,0.85967,
-0.58671,0.85968,
-0.55137,0.85968,
0.21063,0.85972,
,0.85975,
,0.85975,
-0.96319,0.85979,
-0.95656,0.8598,
-0.95633,0.8598,
-0.95345,0.85981,
-0.95255,0.85983,
-0.94476,0.85985,
-0.94241,0.85986,
-0.93804,0.85986,
-0.92525,0.8599,
-0.91239,0.85991,
-0.91141,0.85991,
-0.90704,0.85996,
-0.89541,0.85998,
-0.88184,0.85999,
-0.86779,0.86,
-0.86509,0.86004,
-0.8515,0.86004,
-0.84386,0.86005,
-0.83954,0.86006,
-0.83761,0.86007,
-0.80238,0.86008,
-0.79978,0.8601,
-0.79675,0.86011,
-0.79069,0.86013,
-0.78674,0.86014,
-0.7831,0.86015,
-0.57234,0.86016,
-0.44409,0.86024,
-0.33938,0.86036,
,0.86039,
,0.8604,
-0.02867,0.86042,
,0.86045,
-0.96491,0.86051,
-0.96275,0.86053,
-0.95864,0.86054,
-0.95224,0.86057,
-0.9519,0.86058,
-0.95156,0.86061,
-0.94864,0.86062,
-0.93962,0.86062,
-0.93488,0.86062,
-0.93211,0.86064,
-0.9285,0.86066,
-0.92449,0.86067,
-0.92201,0.86071,
-0.91087,0.86072,
-0.90769,0.86073,
-0.8821,0.86077,
-0.85036,0.86078,
-0.84372,0.86082,
-0.75119,0.86083,
-0.74971,0.86084,
-0.7084,0.86085,
-0.54637,0.86087,
-0.5197,0.86088,
-0.51487,0.8609,
-0.49638,0.8609,
-0.34497,0.86091,
,0.86094,
,0.86098,
-0.33094,0.861,
,0.86101,
-0.37935,0.86103,
,0.86106,
,0.86106,
-0.45855,0.86107,
,0.86109,
-0.954,0.8611,
-0.94928,0.8611,
-0.94487,0.86111,
-0.93879,0.86117,
-0.93769,0.86118,
-0.92979,0.86121,
-0.9258,0.86125,
-0.92227,0.86127,
-0.92213,0.86127,
-0.92126,0.86128,
-0.92039,0.86128,
-0.92002,0.86128,
-0.9118,0.86131,
-0.90509,0.86134,
-0.89988,0.86136,
-0.88927,0.86137,
-0.88461,0.86137,
-0.75495,0.86138,
-0.75243,0.86139,
-0.67388,0.86142,
-0.60517,0.86145,
-0.58589,0.8615,
-0.3358,0.86153,
-0.27503,0.86154,
-0.17259,0.86155,
,0.86155,
,0.86155,
-0.49886,0.86162,
,0.86164,
-0.53663,0.86165,
,0.86168,
-0.95034,0.8617,
-0.94464,0.8617,
-0.94436,0.86175,
-0.93867,0.86179,
-0.93561,0.86183,
-0.91701,0.86185,
-0.91375,0.86188,
-0.9132,0.86188,
-0.91211,0.86189,
-0.91102,0.8619,
-0.91093,0.86191,
-0.89724,0.86193,
-0.89646,0.86198,
-0.89329,0.862,
-0.88781,0.86201,
-0.88648,0.86201,
-0.87519,0.86204,
-0.87508,0.86205,
-0.75522,0.86209,
,0.86216,
,0.86217,
,0.86217,
,0.86221,
-0.85761,0.86226,
-0.76817,0.86233,
-0.51298,0.86234,
-0.26221,0.86234,
,0.86236,
,0.86236,
,0.86237,
,0.8624,
-0.16071,0.86244,
,0.86245,
-0.95945,0.86247,
-0.95869,0.86247,
-0.95603,0.86248,
-0.95255,0.86248,
-0.94807,0.86248,
-0.9466,0.8625,
-0.94153,0.86257,
-0.93862,0.86257,
-0.9369,0.86264,
-0.93509,0.86266,
-0.93477,0.86269,
-0.93424,0.8627,
-0.92522,0.86271,
-0.9243,0.86276,
-0.91483,0.86277,
-0.90821,0.86278,
-0.90631,0.86281,
-0.90284,0.86284,
-0.89436,0.86286,
-0.88713,0.86287,
-0.58179,0.86288,
,0.86289,
,0.86291,
-0.95493,0.86292,
-0.95492,0.86292,
-0.95332,0.86293,
-0.94843,0.86293,
-0.93278,0.86294,
-0.9325,0.86296,
-0.9286,0.86296,
-0.92717,0.86297,
-0.92249,0.86298,
-0.91627,0.86299,
-0.9095,0.86304,
-0.89197,0.86309,
-0.89145,0.8631,
-0.88711,0.86312,
-0.88206,0.86313,
-0.87667,0.86314,
-0.87201,0.86314,
-0.82686,0.86315,
-0.66497,0.86316,
,0.86322,
-0.60648,0.86322,
,0.86324,
,0.86325,
,0.86328,
-0.86419,0.86329,
-0.86379,0.86331,
-0.85548,0.86334,
-0.82161,0.86339,
-0.82136,0.8634,
-0.81936,0.86341,
-0.80368,0.86344,
-0.80359,0.86347,
-0.79903,0.86349,
-0.74534,0.8635,
-0.72388,0.86354,
-0.57586,0.86357,
-0.56551,0.86359,
-0.48006,0.86359,
-0.44898,0.86361,
-0.08357,0.86365,
0.09982,0.86366,
0.14082,0.86366,
,0.86367,
-0.96012,0.86368,
-0.95249,0.86371,
-0.95028,0.86374,
-0.94287,0.86374,
-0.92883,0.86374,
-0.92595,0.86374,
-0.53175,0.86375,
,0.86377,
-0.95599,0.8638,
-0.95389,0.86381,
-0.92736,0.86382,
-0.92725,0.86385,
-0.91533,0.86386,
-0.91168,0.86387,
-0.8898,0.86388,
,0.86388,
-0.91725,0.86389,
-0.91018,0.8639,
-0.90359,0.8639,
-0.90291,0.86391,
-0.90065,0.86392,
-0.90028,0.86392,
-0.87248,0.86397,
-0.86158,0.86401,
-0.86037,0.86406,
-0.86,0.86409,
-0.79127,0.86409,
-0.59015,0.86409,
-0.4991,0.8641,
-0.46224,0.86411,
-0.45841,0.86411,
,0.86412,
,0.86412,
0.18145,0.86413,
,0.86419,
-0.9719,0.8642,
-0.95477,0.86421,
-0.95387,0.86422,
-0.93811,0.86423,
-0.92409,0.86428,
-0.90173,0.86429,
-0.89611,0.8643,
-0.86435,0.86434,
-0.83803,0.86434,
-0.74957,0.86435,
,0.86436,
-0.90623,0.86444,
,0.86445,
-0.95639,0.86454,
-0.85124,0.86457,
-0.64749,0.86461,
-0.62789,0.86462,
,0.86463,
-0.92551,0.86468,
-0.90365,0.8647,
-0.88216,0.86472,
-0.79694,0.86472,
-0.58544,0.86472,
-0.48838,0.86475,
-0.46766,0.86475,
-0.2655,0.86477,
0.12438,0.86477,
0.12776,0.86479,
0.25066,0.8648,
,0.86481,
,0.86482,
-0.86929,0.86482,
,0.86483,
,0.86486,
-0.95789,0.86488,
-0.95759,0.86492,
-0.94637,0.86493,
-0.9462,0.86494,
-0.93632,0.86494,
-0.92228,0.86495,
-0.91939,0.86495,
-0.91702,0.86496,
-0.90742,0.86497,
-0.90249,0.86497,
-0.90073,0.86497,
-0.8983,0.86501,
-0.89703,0.86501,
-0.89576,0.86503,
-0.88447,0.86508,
-0.85347,0.86513,
-0.84518,0.86514,
-0.81008,0.86514,
-0.78584,0.86517,
-0.54632,0.86517,
-0.5322,0.86527,
-0.47075,0.86527,
-0.43492,0.86534,
-0.35967,0.86535,
,0.86536,
,0.86538,
,0.86539,
,0.86539,
,0.8654,
,0.86542,
-0.95869,0.86544,
-0.95399,0.86547,
-0.95229,0.86549,
-0.9521,0.8655,
-0.95156,0.86554,
-0.94382,0.86554,
-0.93672,0.86556,
-0.91876,0.86559,
-0.91753,0.8656,
-0.91268,0.86561,
-0.90974,0.86561,
-0.90759,0.86561,
-0.89359,0.86561,
-0.88731,0.86562,
-0.86411,0.86563,
-0.84651,0.86564,
-0.82994,0.86564,
-0.60468,0.86566,
-0.59204,0.86568,
-0.34611,0.86568,
,0.8657,
,0.8657,
,0.86572,
,0.86575,
-0.80951,0.86575,
-0.79267,0.86577,
-0.7729,0.86577,
-0.67949,0.86578,
-0.45571,0.86578,
-0.28465,0.86579,
0.12226,0.86581,
0.96892,0.86587,
,0.86588,
,0.86591,
-0.96155,0.86591,
-0.95974,0.86592,
-0.95895,0.86598,
-0.9526,0.86599,
-0.95151,0.86602,
-0.9504,0.86604,
-0.94593,0.86605,
-0.94466,0.86608,
-0.94269,0.86609,
-0.93877,0.86615,
-0.93129,0.86617,
-0.92514,0.86618,
-0.91938,0.86619,
-0.91628,0.86622,
-0.91127,0.86623,
-0.90841,0.86625,
-0.90082,0.86626,
-0.89363,0.86626,
-0.8936,0.86631,
-0.88716,0.86631,
-0.85522,0.86632,
-0.83862,0.86633,
-0.81069,0.86634,
-0.79592,0.86634,
-0.5138,0.86635,
-0.51207,0.86637,
-0.4876,0.86638,
0.01214,0.86638,
,0.86638,
,0.86639,
,0.86639,
,0.86639,
-0.96695,0.86639,
-0.96206,0.86639,
-0.95996,0.86642,
-0.95534,0.86643,
-0.9535,0.86643,
-0.95226,0.86645,
-0.94911,0.86648,
-0.94486,0.86649,
-0.94465,0.86649,
-0.94341,0.8665,
-0.94142,0.8665,
-0.9392,0.86653,
-0.9302,0.86654,
-0.92209,0.86654,
-0.91792,0.86656,
-0.9168,0.86657,
-0.9127,0.8666,
-0.88871,0.86663,
-0.87601,0.86663,
-0.87152,0.8667,
-0.84868,0.8667,
-0.84096,0.86673,
-0.83963,0.86677,
-0.78544,0.86677,
-0.61496,0.86678,
-0.59311,0.86679,
-0.53801,0.86682,
-0.52622,0.86682,
-0.41545,0.86682,
0.00745,0.86683,
0.01703,0.86683,
,0.86688,
,0.86689,
-0.97123,0.86689,
-0.95885,0.86689,
-0.95265,0.86697,
-0.94882,0.86698,
-0.94689,0.86701,
-0.94287,0.86705,
-0.93671,0.86709,
-0.93279,0.86711,
-0.93216,0.86714,
-0.92426,0.86717,
-0.92286,0.86722,
-0.9222,0.86723,
-0.92015,0.86725,
-0.91683,0.86727,
-0.91105,0.86728,
-0.90707,0.86731,
-0.89876,0.86734,
-0.89116,0.86735,
-0.87487,0.86736,
-0.86332,0.86737,
-0.86329,0.86738,
-0.85837,0.8674,
-0.85773,0.86742,
-0.83619,0.86744,
-0.80499,0.86747,
-0.75702,0.86748,
-0.63523,0.86752,
,0.86752,
-0.62576,0.86753,
-0.31035,0.86754,
0.13673,0.86755,
0.18148,0.86756,
,0.86757,
-0.92273,0.86757,
-0.71596,0.86758,
,0.86758,
,0.86759,
-0.94583,0.8676,
-0.94153,0.86761,
-0.93982,0.86762,
-0.92752,0.86762,
-0.92749,0.86763,
-0.92225,0.86768,
-0.91658,0.86769,
-0.90999,0.86774,
-0.89384,0.86775,
-0.89023,0.86776,
-0.89022,0.86776,
-0.88386,0.86778,
-0.8723,0.86786,
-0.86747,0.86787,
-0.86007,0.86789,
-0.84333,0.86791,
-0.78414,0.86792,
-0.73565,0.86794,
-0.66498,0.86794,
-0.65684,0.86794,
-0.6489,0.86796,
-0.56813,0.86799,
-0.35317,0.86801,
-0.12444,0.86803,
-0.00526,0.86803,
,0.86809,
,0.86809,
,0.86809,
,0.86814,
,0.86816,
,0.86817,
-0.96495,0.86818,
-0.95692,0.86821,
-0.95574,0.86822,
-0.95338,0.86828,
-0.95132,0.86829,
-0.95015,0.86831,
-0.94791,0.86832,
-0.9452,0.86832,
-0.93745,0.86832,
-0.93666,0.86835,
-0.93545,0.86835,
-0.93436,0.86835,
-0.93427,0.86836,
-0.92792,0.86842,
-0.92586,0.86842,
-0.92516,0.86844,
-0.92486,0.86846,
-0.91753,0.86846,
-0.91501,0.86847,
-0.91407,0.86847,
-0.91202,0.86847,
-0.90625,0.86854,
-0.90588,0.86855,
-0.90182,0.86856,
-0.90127,0.86856,
-0.8998,0.86856,
-0.89771,0.86856,
-0.89636,0.86857,
-0.89625,0.86859,
,0.86859,
-0.89465,0.86862,
-0.88019,0.86863,
-0.87616,0.86863,
-0.87298,0.86864,
-0.84819,0.86866,
-0.84401,0.86867,
-0.84317,0.86868,
-0.8431,0.86871,
-0.82538,0.86878,
-0.82402,0.8688,
-0.81035,0.86881,
-0.75794,0.86881,
,0.86883,
-0.91061,0.86885,
-0.86377,0.86885,
-0.79451,0.86887,
-0.74801,0.8689,
-0.73821,0.86891,
-0.72886,0.86891,
-0.72828,0.86893,
-0.62209,0.86894,
-0.57222,0.86896,
-0.56101,0.86896,
-0.51586,0.86897,
-0.31093,0.869,
,0.86901,
-0.72066,0.86904,
-0.62329,0.86904,
-0.45679,0.86909,
,0.86909,
,0.8691,
-0.5051,0.86911,
,0.86912,
-0.95701,0.86918,
-0.95384,0.86918,
-0.94963,0.86923,
-0.94888,0.86926,
-0.94816,0.86926,
-0.94759,0.86928,
-0.94715,0.86929,
-0.94507,0.86929,
-0.94313,0.86932,
-0.93581,0.86935,
-0.92977,0.86936,
-0.92905,0.86936,
-0.92538,0.86937,
-0.91435,0.86937,
-0.91017,0.86941,
-0.9083,0.86943,
-0.9075,0.86944,
-0.90565,0.86944,
-0.88742,0.86945,
-0.88417,0.86946,
-0.88228,0.86947,
-0.88065,0.86947,
-0.87671,0.86952,
-0.87503,0.86953,
-0.69745,0.86955,
-0.67721,0.86959,
-0.42644,0.8696,
,0.8696,
,0.86961,
,0.86965,
-0.78868,0.86966,
0.97121,0.8697,
,0.86971,
-0.95795,0.86972,
-0.95651,0.86973,
-0.95275,0.86974,
-0.94871,0.86976,
-0.94243,0.86976,
-0.93668,0.86979,
-0.91599,0.86982,
-0.91436,0.86989,
-0.9023,0.8699,
-0.90206,0.8699,
-0.89936,0.8699,
-0.89816,0.86991,
-0.88843,0.86991,
-0.8881,0.86996,
-0.88362,0.86998,
-0.88242,0.86999,
,0.87001,
-0.88126,0.87002,
-0.85573,0.87004,
-0.81457,0.87004,
-0.7914,0.87006,
-0.74467,0.87008,
-0.60703,0.87009,
-0.514,0.87011,
-0.45401,0.87013,
-0.00423,0.87014,
,0.87014,
,0.87017,
,0.87018,
-0.18251,0.87019,
,0.8702,
-0.96364,0.87024,
-0.95788,0.87026,
-0.95694,0.87028,
-0.95689,0.87029,
-0.95316,0.8703,
-0.95306,0.87031,
-0.95109,0.87032,
-0.93695,0.87034,
-0.93028,0.87036,
-0.92695,0.87037,
-0.92565,0.87037,
-0.92082,0.87037,
-0.90909,0.87038,
-0.90541,0.87038,
-0.90093,0.87039,
-0.89824,0.87041,
-0.8975,0.87041,
-0.89388,0.87044,
-0.89232,0.87044,
-0.88387,0.87045,
-0.88303,0.87049,
-0.87717,0.87054,
-0.87034,0.87056,
-0.82548,0.87059,
-0.80425,0.87063,
-0.61578,0.87064,
-0.58551,0.87069,
-0.52633,0.87071,
,0.87072,
-0.43294,0.87072,
,0.87075,
-0.69387,0.87076,
-0.42094,0.8708,
-0.10393,0.87081,
0.07182,0.87081,
,0.87081,
-0.42544,0.87082,
,0.87083,
-0.01095,0.87085,
,0.87086,
-0.9531,0.87089,
,0.8709,
-0.96003,0.87092,
-0.95818,0.87093,
-0.95631,0.87097,
-0.95471,0.87097,
-0.95456,0.87098,
-0.95366,0.87099,
-0.95331,0.87101,
-0.94941,0.87104,
-0.94868,0.87105,
-0.94588,0.87108,
-0.94579,0.8711,
-0.93167,0.87112,
-0.9238,0.87113,
-0.92233,0.87115,
-0.91639,0.87116,
-0.89006,0.87116,
-0.88405,0.87119,
-0.88298,0.87119,
-0.88256,0.8712,
-0.88052,0.87121,
-0.87148,0.87121,
-0.85841,0.87122,
-0.8236,0.87125,
-0.59463,0.87129,
-0.58063,0.8713,
-0.51462,0.87136,
-0.39264,0.87141,
,0.87143,
0.97112,0.87144,
,0.87144,
,0.87145,
-0.95695,0.87148,
-0.95449,0.87149,
-0.95316,0.8715,
-0.9497,0.8715,
-0.94918,0.87151,
-0.93504,0.87152,
-0.92061,0.87153,
-0.91929,0.87154,
-0.91377,0.87155,
-0.91268,0.87156,
-0.91255,0.87158,
-0.91248,0.8716,
-0.91209,0.87161,
-0.90299,0.87164,
-0.8737,0.87164,
-0.86199,0.87164,
-0.85899,0.87172,
-0.85626,0.87175,
-0.82659,0.87176,
-0.81444,0.87177,
-0.75134,0.87177,
-0.68732,0.87178,
-0.67851,0.8718,
-0.53936,0.87183,
-0.52638,0.87186,
,0.87187,
-0.32652,0.8719,
,0.87193,
-0.75719,0.87195,
-0.62324,0.872,
-0.5779,0.87201,
,0.87201,
,0.87203,
-0.95518,0.87204,
-0.95407,0.87205,
-0.94917,0.87207,
-0.94253,0.87207,
-0.94197,0.87209,
-0.93553,0.8721,
-0.93127,0.87211,
-0.92814,0.87212,
-0.92714,0.87215,
-0.92196,0.87223,
-0.91993,0.87224,
-0.91801,0.87224,
-0.91767,0.87227,
-0.91684,0.87229,
-0.91486,0.87231,
-0.90422,0.87231,
-0.90198,0.87232,
-0.89811,0.87233,
-0.89139,0.87239,
-0.85225,0.87241,
-0.8225,0.87245,
-0.8126,0.87246,
-0.80563,0.87248,
-0.77214,0.8725,
-0.68769,0.8725,
-0.66216,0.87251,
-0.53657,0.87251,
-0.5019,0.87254,
-0.46928,0.87255,
-0.43014,0.87255,
-0.19183,0.87257,
,0.87263,
-0.31627,0.87265,
,0.87265,
-0.95906,0.87266,
-0.95219,0.87267,
-0.94859,0.87267,
-0.94757,0.87268,
-0.93884,0.87268,
-0.93321,0.87269,
-0.93246,0.87273,
-0.93233,0.87274,
-0.92239,0.87275,
-0.91843,0.87276,
-0.91538,0.87278,
-0.91391,0.87281,
-0.90751,0.87281,
-0.90628,0.87281,
-0.89789,0.87282,
-0.8909,0.87284,
-0.89031,0.87284,
-0.88383,0.87287,
-0.88173,0.8729,
-0.87221,0.87292,
-0.83739,0.87294,
-0.78141,0.87294,
-0.73755,0.87296,
-0.66982,0.87299,
-0.63063,0.87301,
-0.61003,0.87301,
-0.55913,0.87302,
-0.33672,0.87302,
-0.18529,0.87303,
,0.87307,
-0.65427,0.87311,
,0.87314,
-0.95853,0.87314,
-0.95446,0.87314,
-0.95295,0.87316,
-0.95086,0.87317,
-0.94795,0.8732,
-0.94388,0.87321,
-0.94211,0.87324,
-0.94138,0.8733,
-0.94022,0.8733,
-0.93007,0.87332,
-0.92563,0.87332,
-0.90584,0.87332,
-0.90019,0.87333,
-0.89113,0.87336,
-0.87886,0.87338,
-0.82817,0.87338,
-0.82683,0.8734,
-0.8213,0.87342,
-0.8102,0.87342,
-0.75929,0.87342,
-0.73838,0.87342,
-0.71249,0.87343,
-0.63208,0.87344,
0.08541,0.87345,
,0.87347,
,0.87348,
-0.6287,0.87351,
-0.53703,0.87354,
-0.461,0.8736,
,0.87363,
,0.87366,
-0.95511,0.87366,
-0.95296,0.87366,
-0.95283,0.87367,
-0.94462,0.87369,
-0.94135,0.87373,
-0.93395,0.87373,
-0.93364,0.8738,
-0.93107,0.87382,
-0.92877,0.87385,
-0.92808,0.87389,
-0.92286,0.8739,
-0.91591,0.87391,
-0.91249,0.87391,
-0.88647,0.87393,
,0.87393,
-0.90492,0.87393,
-0.90428,0.87396,
-0.87521,0.87397,
-0.85979,0.87398,
-0.7962,0.87401,
,0.87401,
-0.94602,0.87402,
-0.93594,0.87402,
-0.88947,0.87402,
-0.81845,0.87404,
-0.50841,0.87405,
-0.50747,0.87406,
,0.87406,
,0.87407,
-0.46488,0.87408,
-0.44336,0.87408,
-0.01697,0.8741,
,0.8741,
-0.96678,0.8741,
-0.95774,0.8741,
-0.94188,0.87412,
-0.82322,0.87412,
-0.73071,0.87417,
,0.87418,
-0.95687,0.87421,
-0.95124,0.87423,
-0.95053,0.87423,
-0.94706,0.87425,
-0.94677,0.87427,
-0.92798,0.87427,
-0.91843,0.87431,
-0.91559,0.87431,
-0.91362,0.87433,
-0.90999,0.87434,
-0.90566,0.87435,
-0.90322,0.87437,
-0.89995,0.87438,
-0.89241,0.87438,
-0.87201,0.87439,
-0.8695,0.87439,
,0.87441,
-0.88819,0.87442,
-0.85925,0.87444,
-0.85078,0.87445,
-0.84645,0.87447,
-0.81204,0.87447,
-0.67787,0.87448,
-0.45209,0.87453,
,0.87455,
-0.59199,0.87457,
,0.87457,
-0.95813,0.87458,
-0.95804,0.87459,
-0.95638,0.8746,
-0.95595,0.87462,
-0.95451,0.87462,
-0.95227,0.87464,
-0.95038,0.87464,
-0.94889,0.87464,
-0.94553,0.87469,
-0.9395,0.8747,
-0.93149,0.87471,
-0.92809,0.87474,
-0.92626,0.87477,
-0.91616,0.87477,
-0.9159,0.87477,
-0.91369,0.87478,
-0.90736,0.87479,
-0.8883,0.87479,
-0.8823,0.8748,
-0.87556,0.87485,
-0.85948,0.87485,
-0.83221,0.87486,
-0.81524,0.87488,
-0.81452,0.87489,
-0.53519,0.8749,
-0.44427,0.87495,
-0.4216,0.87496,
-0.38829,0.87498,
-0.08687,0.87499,
,0.87499,
,0.875,
0.97304,0.87501,
,0.87504,
-0.9587,0.87507,
-0.95634,0.87509,
-0.95439,0.87512,
-0.95427,0.87512,
-0.94716,0.87514,
-0.93029,0.87515,
-0.92831,0.87516,
-0.92768,0.87518,
-0.9268,0.87519,
-0.92404,0.87522,
-0.91776,0.87522,
-0.91671,0.87527,
-0.91382,0.87528,
-0.91295,0.87529,
-0.90466,0.87529,
-0.90026,0.8753,
-0.883,0.87531,
-0.84301,0.87532,
-0.81805,0.87532,
-0.80545,0.87532,
,0.87533,
-0.88236,0.87535,
-0.87592,0.87535,
-0.86925,0.87536,
-0.8548,0.8754,
-0.61766,0.87542,
-0.5892,0.87546,
-0.5729,0.87546,
-0.45294,0.87548,
,0.87549,
,0.87552,
-0.26157,0.87552,
,0.87552,
,0.87553,
-0.95126,0.87553,
-0.95069,0.87554,
-0.94837,0.87555,
-0.93991,0.87558,
-0.93783,0.87561,
-0.92672,0.87562,
-0.9177,0.87567,
-0.91655,0.87568,
-0.91385,0.87569,
-0.88914,0.8757,
-0.88183,0.87572,
,0.87573,
-0.95349,0.87576,
-0.90934,0.87577,
-0.90645,0.87578,
-0.86025,0.8758,
-0.83832,0.87581,
-0.83769,0.87583,
-0.72122,0.87587,
-0.66593,0.87594,
-0.53985,0.87594,
-0.39654,0.87599,
-0.33629,0.876,
-0.32396,0.87606,
-0.29781,0.87614,
-0.21789,0.87616,
-0.01991,0.87618,
-0.00539,0.87618,
0.10422,0.87621,
,0.87623,
,0.87626,
,0.87627,
-0.96118,0.87627,
-0.94277,0.87629,
-0.91061,0.87631,
,0.87631,
-0.96266,0.87632,
-0.95848,0.87632,
-0.94791,0.87639,
-0.94462,0.87639,
-0.94459,0.87639,
-0.94421,0.87645,
-0.9365,0.87645,
-0.93008,0.87648,
-0.92955,0.8765,
-0.9295,0.87659,
-0.9263,0.8766,
-0.91179,0.87665,
-0.90655,0.87665,
-0.90144,0.87667,
-0.88524,0.87668,
-0.87926,0.87668,
-0.86761,0.87673,
-0.8601,0.87673,
-0.84439,0.87677,
-0.65453,0.8768,
-0.4777,0.87683,
-0.39104,0.87683,
,0.87684,
,0.87687,
,0.87687,
,0.87693,
-0.45466,0.87693,
-0.31166,0.87693,
,0.87696,
-0.95393,0.87697,
-0.95123,0.87703,
-0.9495,0.87705,
-0.94879,0.87705,
-0.94878,0.87708,
-0.94582,0.87709,
-0.94487,0.8771,
-0.94407,0.87712,
-0.94324,0.87716,
-0.93879,0.87718,
-0.93389,0.87721,
-0.92635,0.87724,
-0.91929,0.87725,
-0.91828,0.87728,
-0.91817,0.87729,
-0.91774,0.87731,
-0.91053,0.87731,
-0.90471,0.87736,
-0.89802,0.87737,
-0.8797,0.87738,
-0.87058,0.87738,
-0.86544,0.87739,
-0.85753,0.8774,
-0.83241,0.8774,
-0.82118,0.87744,
,0.87744,
,0.87745,
-0.92648,0.87748,
-0.92559,0.87749,
-0.92338,0.87752,
-0.91982,0.87753,
-0.91776,0.87754,
-0.91546,0.87756,
-0.91537,0.87757,
-0.90465,0.87758,
-0.88919,0.87759,
-0.88403,0.87761,
-0.87462,0.87762,
-0.87057,0.87763,
-0.86867,0.87764,
-0.85031,0.87765,
-0.84414,0.87765,
-0.8411,0.87768,
-0.84005,0.87768,
-0.79788,0.87772,
-0.77253,0.87772,
-0.69581,0.87772,
-0.64961,0.87775,
-0.47466,0.87776,
,0.87777,
,0.8778,
,0.87781,
,0.87785,
-0.38797,0.87785,
,0.87789,
,0.8779,
-0.97174,0.8779,
-0.9633,0.8779,
-0.95918,0.87791,
-0.94175,0.87792,
-0.93532,0.87793,
-0.92753,0.87796,
-0.91724,0.87798,
-0.90872,0.87805,
-0.87225,0.87805,
-0.86926,0.87806,
-0.82696,0.87806,
-0.59677,0.87808,
,0.87811,
,0.87811,
-0.88855,0.87812,
-0.88719,0.87815,
-0.88121,0.87818,
-0.87688,0.8782,
-0.8676,0.87821,
-0.85651,0.87821,
-0.84241,0.87822,
-0.82193,0.87822,
-0.74981,0.87824,
-0.74605,0.87825,
-0.74499,0.87825,
-0.74498,0.87826,
-0.73101,0.87827,
-0.71012,0.87828,
-0.58793,0.87833,
-0.47857,0.87838,
-0.44491,0.87847,
-0.40958,0.87848,
0.0019,0.8785,
,0.87851,
,0.87852,
,0.87855,
-0.30206,0.87857,
,0.87857,
0.22402,0.87859,
,0.87859,
,0.8786,
,0.87865,
-0.96109,0.87866,
-0.95888,0.87868,
-0.95825,0.87868,
-0.95143,0.8787,
-0.94984,0.87875,
-0.94791,0.87876,
-0.94367,0.87876,
-0.93867,0.87882,
-0.93443,0.87887,
-0.92859,0.87887,
-0.92771,0.87889,
-0.92696,0.87893,
-0.91497,0.87896,
-0.90096,0.87896,
-0.9005,0.87897,
-0.89569,0.87897,
-0.89519,0.87899,
-0.89053,0.879,
-0.88996,0.879,
-0.88921,0.879,
-0.88737,0.87901,
-0.88131,0.87904,
-0.87167,0.87905,
-0.87084,0.87905,
-0.83966,0.87905,
-0.83641,0.87906,
-0.83618,0.87907,
-0.83479,0.87909,
-0.81215,0.8791,
,0.8791,
,0.87916,
-0.95394,0.87916,
-0.9465,0.87917,
-0.94614,0.87917,
-0.94251,0.87918,
-0.9399,0.87921,
-0.92949,0.87922,
-0.92907,0.87924,
-0.92537,0.8793,
-0.92483,0.8793,
-0.92447,0.87931,
-0.92313,0.87931,
-0.92216,0.87932,
-0.91286,0.87932,
-0.91222,0.87933,
-0.91085,0.87933,
-0.90946,0.87934,
-0.90749,0.87935,
-0.89597,0.87935,
-0.89595,0.87936,
-0.89189,0.87937,
-0.8782,0.87938,
-0.84884,0.87939,
-0.84727,0.87939,
-0.83736,0.87943,
-0.77478,0.87944,
-0.76366,0.87946,
-0.69338,0.87948,
