false_ties_score,true_ties_score,unlink_ties_score
-0.04777,0.59841,
-0.03687,0.59841,
0.05082,0.59845,
,0.59849,
,0.5985,
,0.59864,
-0.08572,0.59874,
-0.08129,0.59875,
-0.04714,0.59876,
-0.04005,0.59879,
,0.59885,
,0.59893,
-0.04734,0.59896,
,0.59902,
,0.59904,
,0.59906,
,0.59911,
,0.59915,
,0.59915,
-0.87935,0.59916,
-0.15733,0.59916,
,0.59918,
,0.59919,
-0.85453,0.59921,
,0.59923,
,0.59924,
,0.59925,
,0.59929,
-0.227,0.59934,
-0.06568,0.59935,
-0.01125,0.59937,
,0.59938,
,0.59941,
,0.59947,
,0.59947,
,0.59951,
,0.59951,
,0.59957,
,0.59957,
,0.59958,
,0.59961,
-0.04681,0.59967,
,0.59967,
,0.5997,
,0.59972,
,0.59976,
,0.59976,
,0.59976,
-0.14963,0.59977,
,0.59979,
-0.19992,0.59982,
,0.59985,
-0.81906,0.59985,
,0.59987,
,0.59988,
-0.8603,0.59991,
,0.59994,
,0.59997,
,0.59998,
,0.59999,
-0.05909,0.60005,
,0.60008,
-0.86963,0.60011,
,0.60012,
,0.60014,
,0.60016,
-0.85603,0.60018,
-0.10515,0.60019,
-0.08045,0.60023,
-0.0798,0.60027,
-0.06434,0.60027,
-0.0488,0.60039,
-0.04796,0.60049,
-0.02614,0.60053,
,0.60057,
,0.6006,
,0.60062,
,0.60065,
0.03781,0.60065,
0.07002,0.60067,
,0.60069,
,0.60069,
,0.60073,
,0.60075,
,0.60076,
,0.6008,
,0.60081,
,0.60081,
-0.12467,0.60083,
,0.60092,
,0.60093,
,0.60102,
,0.60102,
-0.01708,0.60103,
,0.60106,
-0.87686,0.60109,
-0.05161,0.60109,
-0.0365,0.60115,
,0.60116,
,0.6012,
-0.87488,0.60123,
,0.60127,
-0.87763,0.60135,
-0.36369,0.60136,
-0.23665,0.60138,
-0.23142,0.60149,
-0.11406,0.6015,
-0.10469,0.60151,
-0.08881,0.60157,
,0.60157,
-0.06232,0.60161,
,0.60162,
-0.74375,0.60168,
-0.35448,0.6017,
-0.08475,0.6017,
,0.60173,
-0.06101,0.60177,
-0.04016,0.60178,
-0.03825,0.60179,
-0.01955,0.60182,
,0.60185,
,0.60188,
,0.60189,
-0.02176,0.60196,
0.04283,0.60196,
,0.602,
,0.602,
,0.602,
,0.60207,
0.02672,0.60215,
,0.60217,
,0.60226,
,0.6023,
,0.60234,
-0.15093,0.60238,
-0.00864,0.60243,
,0.60246,
,0.60249,
,0.6025,
,0.60253,
,0.6026,
,0.60271,
,0.60276,
,0.60284,
-0.00081,0.60287,
,0.60287,
,0.60301,
,0.60301,
,0.60302,
-0.8835,0.60304,
-0.85279,0.60305,
-0.85255,0.60309,
-0.83772,0.60311,
-0.14913,0.60312,
-0.05488,0.60314,
-0.04649,0.60316,
,0.60319,
,0.60319,
-0.12005,0.60325,
-0.01235,0.60328,
,0.6033,
,0.60334,
,0.60336,
,0.60343,
,0.60347,
,0.60348,
-0.1043,0.60354,
-0.05776,0.60367,
,0.60373,
,0.60375,
-0.07305,0.60378,
,0.60383,
-0.89549,0.60384,
-0.87482,0.60385,
-0.86873,0.60388,
-0.27832,0.60389,
-0.13144,0.60395,
0.02398,0.60404,
0.11146,0.60405,
,0.60405,
,0.60407,
,0.60412,
,0.60416,
,0.60417,
,0.6042,
,0.60421,
,0.60422,
,0.60427,
,0.60429,
-0.23263,0.6043,
,0.6043,
,0.6043,
,0.60431,
,0.60438,
-0.02919,0.6044,
,0.60446,
,0.60448,
-0.00024,0.60454,
,0.60455,
-0.0127,0.60457,
0.00938,0.60459,
,0.60459,
,0.60462,
,0.6047,
-0.0069,0.6047,
,0.60472,
,0.60473,
,0.60477,
-0.88052,0.60478,
-0.86836,0.60481,
-0.86011,0.60489,
-0.35369,0.6049,
-0.20318,0.60492,
-0.18297,0.60494,
-0.14935,0.60495,
-0.14032,0.60498,
-0.13042,0.60503,
-0.12456,0.60505,
-0.10494,0.60517,
-0.09929,0.60519,
-0.07702,0.60519,
-0.06993,0.60519,
-0.06991,0.60526,
-0.06448,0.60529,
-0.05085,0.60529,
-0.03808,0.6054,
-0.03548,0.60543,
-0.00796,0.60544,
-5e-05,0.60546,
0.00759,0.60549,
,0.60551,
,0.60552,
,0.60555,
,0.60556,
,0.60559,
,0.60564,
,0.60566,
-0.00167,0.60567,
0.02473,0.60569,
0.03283,0.60576,
,0.60577,
,0.60579,
,0.60579,
,0.60582,
,0.60583,
,0.60597,
-0.03211,0.60597,
,0.60599,
,0.60605,
,0.60615,
,0.60616,
,0.60617,
,0.60617,
,0.60618,
,0.60619,
-0.08574,0.60628,
,0.60628,
,0.60628,
,0.60629,
,0.60632,
-0.88905,0.60632,
-0.87169,0.60637,
-0.86433,0.60641,
-0.85936,0.60644,
-0.30418,0.60645,
-0.23014,0.60646,
-0.17811,0.60652,
-0.16608,0.60654,
-0.13164,0.60654,
-0.02141,0.60655,
,0.60658,
-0.14787,0.60659,
-0.13568,0.60661,
-0.02771,0.60663,
-0.02405,0.60666,
-0.02088,0.60668,
,0.60672,
,0.60678,
-0.33028,0.60679,
-0.09394,0.60682,
-0.01354,0.60687,
0.02975,0.60691,
0.04367,0.60695,
0.04435,0.60697,
,0.60698,
-0.04762,0.60703,
0.0223,0.60706,
,0.60708,
,0.60713,
,0.6072,
,0.60723,
,0.60727,
,0.60732,
,0.60734,
,0.60735,
,0.60736,
,0.60736,
,0.60737,
,0.60743,
,0.60744,
,0.60745,
0.09068,0.60749,
,0.60751,
,0.60752,
,0.60753,
,0.60753,
,0.60758,
,0.60761,
,0.60767,
-0.00668,0.60769,
,0.60771,
-0.09461,0.60774,
,0.60776,
,0.60779,
,0.6078,
,0.60782,
,0.60786,
,0.6079,
,0.60793,
-0.8941,0.60794,
-0.86026,0.60794,
-0.85526,0.60801,
-0.77188,0.60801,
-0.76911,0.60803,
-0.25035,0.60805,
-0.23806,0.60806,
-0.17826,0.60809,
-0.14908,0.60809,
-0.14122,0.60813,
-0.09859,0.60814,
-0.09047,0.60815,
-0.0833,0.60816,
-0.06184,0.60816,
-0.056,0.60823,
-0.05102,0.60835,
-0.04327,0.60836,
-0.03249,0.60841,
-0.0194,0.60841,
0.0453,0.60849,
,0.6085,
,0.6085,
,0.60851,
,0.60863,
,0.60872,
,0.60873,
,0.60875,
,0.60878,
-0.02844,0.6089,
0.05312,0.6089,
,0.60894,
0.01244,0.60898,
,0.609,
,0.60902,
,0.6091,
,0.60916,
,0.60921,
,0.60922,
,0.60925,
-0.04024,0.60926,
,0.60933,
,0.60936,
,0.60937,
,0.6094,
,0.6094,
,0.60941,
-0.09312,0.60943,
,0.60943,
,0.60943,
-0.88476,0.60947,
,0.6095,
,0.60952,
,0.60957,
,0.60958,
-0.84457,0.60963,
-0.1644,0.60965,
,0.60967,
,0.60969,
,0.6097,
,0.60971,
-0.13873,0.60972,
-0.11162,0.60973,
-0.1108,0.60975,
-0.079,0.60981,
-0.06198,0.60981,
-0.03738,0.60987,
-0.01858,0.60994,
-0.0116,0.60994,
0.00017,0.61008,
0.06873,0.61009,
0.0986,0.61009,
,0.61011,
,0.61013,
,0.61018,
,0.61022,
,0.61022,
,0.61022,
,0.61037,
-0.85976,0.61039,
-0.8586,0.6104,
,0.6104,
-0.10918,0.61044,
,0.61045,
,0.61046,
-0.006,0.61046,
,0.61048,
,0.61049,
,0.6105,
,0.61057,
,0.61061,
,0.61066,
,0.61066,
,0.6107,
,0.61071,
,0.61073,
,0.61075,
,0.61077,
,0.61077,
,0.61077,
,0.61078,
,0.61078,
-0.87835,0.61081,
-0.78264,0.61087,
0.01636,0.61092,
,0.61101,
,0.61104,
-0.20904,0.61106,
,0.61106,
,0.61107,
,0.6111,
-0.17488,0.61112,
-0.17435,0.61115,
-0.14292,0.61116,
-0.12734,0.61117,
-0.1164,0.61119,
-0.0582,0.6112,
-0.0332,0.61124,
,0.61124,
,0.61126,
-0.03463,0.61127,
,0.61128,
-0.0334,0.61129,
,0.6113,
,0.61131,
,0.61136,
,0.61138,
-0.04195,0.61142,
,0.61146,
,0.61146,
,0.61147,
-0.00289,0.61149,
,0.61154,
,0.61158,
,0.6116,
,0.61162,
,0.61163,
-0.25993,0.61163,
-0.16726,0.61164,
-0.14667,0.6117,
,0.61173,
,0.61173,
,0.61178,
,0.61181,
,0.6119,
,0.61207,
-0.02377,0.61208,
,0.61208,
,0.61212,
,0.61221,
,0.61223,
0.02404,0.61224,
,0.61226,
-0.02265,0.61234,
,0.61235,
-0.043,0.61238,
0.03804,0.61241,
,0.61241,
-0.31195,0.61249,
,0.6125,
-0.10696,0.6125,
,0.61253,
,0.61254,
,0.61255,
,0.61257,
,0.61258,
,0.61263,
,0.61263,
,0.61263,
-0.86786,0.61265,
-0.42526,0.61268,
-0.2366,0.61268,
-0.14919,0.61279,
-0.12851,0.61281,
-0.10581,0.61281,
-0.06084,0.61281,
,0.61286,
-0.85886,0.61292,
-0.29858,0.61292,
-0.02692,0.61294,
-0.02615,0.61294,
0.01346,0.61295,
0.0451,0.61303,
0.06542,0.61316,
0.09742,0.61319,
,0.61319,
,0.61321,
,0.61325,
0.00989,0.61329,
0.07004,0.6133,
,0.61332,
,0.61335,
,0.61338,
,0.61343,
,0.61349,
,0.6135,
,0.61351,
-0.00427,0.61357,
0.05637,0.61369,
,0.6137,
,0.61372,
,0.61372,
,0.61374,
-0.11681,0.6138,
,0.61381,
,0.61383,
-0.79653,0.61394,
,0.61395,
-0.87213,0.61396,
-0.18896,0.61397,
-0.09468,0.614,
-0.07736,0.61401,
-0.07558,0.61404,
-0.06323,0.61407,
,0.61408,
-0.06877,0.61418,
-0.03593,0.61426,
0.10123,0.61428,
,0.61428,
,0.61431,
,0.61436,
,0.61439,
,0.6144,
,0.6144,
,0.6145,
,0.61457,
,0.61459,
,0.6146,
,0.61461,
,0.61466,
-0.87675,0.61474,
-0.24591,0.61474,
-0.20769,0.61476,
-0.04842,0.61477,
,0.61478,
,0.61481,
-0.84635,0.61482,
-0.36596,0.61483,
-0.02307,0.61483,
,0.61485,
,0.61489,
,0.6149,
,0.61491,
-0.88602,0.61494,
-0.17872,0.615,
-0.08271,0.61502,
-0.06655,0.61507,
-0.05109,0.61516,
,0.61517,
-0.00545,0.61521,
,0.61523,
,0.61526,
,0.61527,
,0.61527,
,0.61528,
,0.61528,
0.04432,0.61531,
,0.61533,
,0.61534,
,0.61535,
-0.0677,0.61541,
,0.61547,
,0.61547,
-0.83032,0.61547,
-0.06434,0.61548,
,0.6155,
-0.26887,0.61552,
-0.05017,0.61555,
,0.61556,
,0.61559,
,0.61559,
-0.85927,0.61565,
-0.79661,0.61565,
-0.20784,0.61567,
-0.05848,0.6157,
-0.04999,0.61571,
-0.0356,0.61571,
-0.03202,0.61577,
0.00553,0.61583,
,0.61584,
,0.6159,
,0.61596,
,0.61601,
,0.61602,
,0.61604,
,0.61608,
,0.61612,
,0.61613,
,0.61615,
,0.61617,
,0.61623,
,0.61624,
,0.61625,
,0.61626,
,0.61626,
,0.6163,
,0.6163,
,0.6163,
-0.1252,0.61631,
-0.02243,0.61635,
,0.61637,
,0.6164,
-0.83212,0.61641,
,0.61645,
,0.61645,
-0.10891,0.61647,
-0.06457,0.61649,
,0.61651,
,0.61652,
,0.61653,
-0.01918,0.61656,
,0.61658,
,0.61659,
,0.61662,
,0.61664,
-0.0488,0.61667,
,0.61669,
-0.88351,0.61669,
-0.83578,0.61673,
-0.83384,0.61677,
-0.77364,0.61679,
-0.36281,0.61682,
-0.2166,0.61685,
-0.09128,0.61686,
,0.61689,
-0.21171,0.61692,
-0.18661,0.61692,
-0.18027,0.61692,
-0.13949,0.61696,
-0.02921,0.61698,
,0.61711,
,0.61718,
-0.1512,0.6172,
-0.10656,0.61727,
-0.08121,0.61728,
-0.0622,0.61729,
-0.0613,0.6173,
-0.04753,0.61737,
,0.61738,
,0.6174,
-0.0453,0.61741,
-0.04005,0.61741,
0.01368,0.61744,
0.03221,0.61751,
,0.61753,
,0.61761,
,0.61767,
-0.86193,0.61768,
,0.61768,
,0.61775,
,0.61775,
,0.61776,
,0.61779,
,0.61781,
0.02768,0.61784,
,0.61784,
,0.61789,
,0.61791,
,0.61792,
,0.61792,
-0.90092,0.61793,
,0.61795,
,0.61795,
,0.61798,
,0.6181,
,0.6181,
,0.61813,
,0.61814,
,0.61817,
,0.61818,
-0.28787,0.61821,
0.09896,0.61823,
,0.61823,
,0.61826,
,0.61835,
-0.88515,0.61836,
-0.0934,0.61848,
,0.6185,
,0.6186,
-0.82827,0.61864,
-0.20498,0.61866,
-0.2019,0.61867,
-0.18725,0.6188,
-0.15892,0.61887,
,0.6189,
,0.6189,
-0.86507,0.6189,
-0.85667,0.61901,
-0.26977,0.61905,
-0.1656,0.61912,
-0.16075,0.61912,
-0.15953,0.61912,
-0.13402,0.61913,
-0.13183,0.61916,
-0.10453,0.61917,
-0.07233,0.61928,
-0.03392,0.6193,
0.09183,0.61931,
,0.61931,
,0.61934,
-0.12821,0.61935,
,0.61936,
-0.10392,0.61939,
-0.07529,0.6194,
-0.02176,0.61949,
-0.00804,0.61958,
,0.61961,
,0.61962,
,0.61964,
,0.61966,
,0.61969,
0.01025,0.61971,
0.08857,0.61975,
,0.61977,
,0.61979,
,0.61979,
,0.61987,
,0.61994,
,0.61995,
-0.08975,0.61997,
,0.62001,
,0.62008,
,0.62021,
,0.62023,
,0.62024,
-0.87082,0.62024,
-0.82034,0.62027,
-0.19644,0.62034,
-0.17254,0.62035,
-0.15905,0.62042,
-0.15476,0.62043,
-0.13356,0.62045,
-0.09943,0.62046,
-0.06222,0.62047,
,0.62048,
,0.62049,
,0.62056,
-0.09679,0.62061,
-0.07901,0.62068,
-0.03157,0.62069,
-0.01655,0.62088,
-0.00092,0.62092,
0.01031,0.62093,
,0.62093,
,0.62093,
,0.62093,
,0.62096,
,0.62102,
,0.62103,
,0.62103,
,0.62109,
-0.2704,0.6211,
-0.07577,0.62119,
-0.0728,0.62122,
0.02232,0.62126,
0.03493,0.62128,
,0.62137,
,0.62139,
,0.62142,
-0.81155,0.62144,
0.02541,0.62147,
,0.62149,
,0.6215,
,0.6215,
,0.6215,
,0.62153,
,0.62155,
-0.86045,0.62155,
-0.84587,0.62156,
-0.1279,0.62158,
0.04795,0.62159,
,0.62161,
,0.62161,
,0.62163,
,0.62165,
,0.62168,
,0.62177,
-0.06634,0.62178,
-0.04292,0.62178,
,0.62182,
,0.62182,
-0.30663,0.62183,
,0.62187,
,0.62192,
,0.62195,
-0.83248,0.62197,
-0.0552,0.62206,
,0.6221,
,0.62216,
,0.62229,
,0.62241,
,0.62245,
,0.6225,
,0.62254,
,0.62254,
,0.62257,
-0.86299,0.62259,
-0.85888,0.62265,
-0.22238,0.62266,
-0.17781,0.62273,
-0.15755,0.62275,
-0.11954,0.62277,
-0.08401,0.62279,
-0.04085,0.62285,
0.00873,0.62287,
0.06207,0.6229,
,0.62291,
,0.62304,
0.06319,0.62309,
0.11529,0.6231,
,0.62311,
,0.62316,
,0.62316,
,0.62316,
-0.05456,0.62318,
,0.62324,
,0.62326,
,0.62327,
,0.62331,
,0.6234,
,0.62342,
0.01806,0.62342,
,0.62346,
,0.62347,
-0.09462,0.62349,
,0.62351,
,0.62352,
,0.62358,
0.01561,0.62363,
0.02256,0.62364,
,0.62368,
-0.86265,0.6237,
-0.11913,0.62373,
,0.62382,
,0.62383,
,0.62383,
,0.62387,
,0.62391,
-0.87719,0.62395,
-0.41151,0.62395,
-0.15454,0.62396,
-0.14243,0.624,
-0.1008,0.62404,
-0.09035,0.62405,
-0.06693,0.62408,
-0.04163,0.62411,
-0.03813,0.62417,
,0.62422,
,0.62423,
,0.62428,
-0.01745,0.62429,
,0.62435,
,0.6244,
,0.6244,
,0.62442,
,0.62445,
,0.62451,
-0.61661,0.62452,
-0.28342,0.62454,
-0.13254,0.62455,
-0.05536,0.62455,
-0.01468,0.62456,
0.01058,0.62458,
,0.62461,
,0.62463,
,0.62463,
,0.62468,
,0.62471,
,0.62473,
,0.62473,
,0.62473,
,0.62476,
,0.62479,
,0.62482,
,0.62486,
,0.62487,
-0.271,0.62489,
,0.6249,
,0.6249,
,0.6249,
,0.62491,
,0.62491,
,0.62492,
-0.34121,0.62493,
-0.19129,0.62493,
,0.62495,
,0.62497,
-0.00082,0.625,
,0.625,
,0.62505,
-0.18742,0.62506,
-0.18361,0.62509,
-0.17766,0.62511,
-0.09196,0.62515,
-0.07001,0.62517,
-0.06619,0.62517,
-0.05897,0.62517,
0.05643,0.62521,
0.05755,0.62526,
,0.62531,
,0.62532,
,0.62532,
-0.09004,0.62533,
,0.62537,
,0.62539,
,0.62541,
,0.62542,
,0.62545,
,0.62555,
,0.62555,
,0.6256,
,0.62566,
,0.62569,
,0.62575,
,0.62576,
-0.85925,0.62578,
,0.6258,
,0.6258,
,0.62583,
,0.62585,
,0.6259,
,0.62594,
,0.62595,
,0.62597,
0.02923,0.62597,
0.06247,0.62598,
0.11519,0.62599,
,0.62603,
,0.62605,
,0.6261,
,0.62613,
,0.62614,
,0.62615,
-0.24037,0.62616,
-0.0456,0.62617,
,0.6262,
,0.6262,
,0.62622,
,0.62632,
-0.17704,0.62633,
,0.62635,
,0.6264,
,0.62641,
-0.31543,0.62653,
-0.3062,0.62654,
-0.27748,0.62663,
-0.21604,0.62667,
-0.19167,0.62669,
-0.18638,0.62673,
-0.13011,0.62682,
-0.10753,0.62683,
-0.09409,0.62683,
-0.05596,0.62688,
,0.62694,
-0.10262,0.62695,
-0.09592,0.62695,
-0.0624,0.62697,
-0.03638,0.62701,
0.00405,0.62701,
0.00616,0.6271,
0.0572,0.62712,
,0.62713,
,0.62715,
,0.62715,
,0.62716,
,0.62731,
-0.30124,0.62734,
0.04801,0.62738,
,0.62738,
,0.62739,
,0.6274,
,0.62741,
,0.62744,
,0.62747,
,0.62751,
,0.62751,
,0.62752,
,0.62756,
,0.62756,
,0.62757,
,0.62762,
,0.62779,
,0.62783,
,0.6279,
,0.62792,
,0.62793,
,0.62794,
-0.33228,0.62802,
,0.62816,
-0.12642,0.6282,
0.10274,0.62822,
,0.62832,
,0.62833,
-0.77482,0.62836,
,0.62837,
-0.04144,0.62837,
,0.62849,
,0.62857,
,0.6286,
,0.62863,
,0.62867,
,0.6287,
,0.62872,
-0.2291,0.62876,
-0.18483,0.62878,
-0.11005,0.62883,
-0.06267,0.62885,
,0.62885,
0.12125,0.62886,
,0.62886,
-0.04505,0.62887,
,0.62889,
-0.09113,0.6289,
,0.62891,
-0.86311,0.62896,
,0.62896,
,0.629,
,0.62904,
-0.89839,0.62907,
-0.84714,0.62909,
-0.34746,0.62912,
-0.3029,0.62914,
-0.14094,0.6292,
-0.10551,0.6292,
-0.06175,0.62928,
0.01844,0.62929,
0.04292,0.62929,
,0.62931,
,0.62939,
,0.62944,
,0.62946,
,0.62951,
-0.00755,0.62957,
,0.6296,
,0.62961,
,0.62963,
,0.62967,
,0.62968,
,0.62968,
-0.16633,0.62971,
,0.62971,
,0.62972,
,0.62975,
,0.62976,
,0.62976,
,0.62978,
,0.62978,
-0.05161,0.62984,
,0.62989,
,0.62991,
-0.87271,0.62993,
-0.86996,0.62994,
-0.80077,0.62996,
-0.17661,0.63,
-0.12608,0.63002,
,0.63004,
-0.0028,0.63004,
0.01514,0.6301,
,0.63013,
,0.63015,
,0.63018,
,0.63019,
-0.88092,0.6302,
-0.88065,0.63025,
-0.19591,0.63027,
-0.16394,0.63028,
-0.14863,0.63032,
,0.63033,
,0.63035,
,0.63041,
,0.63042,
,0.63045,
-0.86115,0.63046,
-0.28029,0.63048,
0.0273,0.6305,
,0.63052,
,0.63053,
,0.63059,
,0.63059,
,0.63061,
,0.63061,
,0.63062,
-0.06036,0.63063,
-0.01822,0.63068,
,0.63072,
,0.63073,
-0.0374,0.63074,
,0.63078,
,0.6308,
-0.06114,0.63082,
-0.01792,0.63088,
,0.63089,
,0.63089,
-0.02457,0.63095,
,0.63098,
,0.63107,
,0.63108,
-0.06285,0.63109,
-0.00412,0.63113,
,0.63114,
,0.63119,
,0.6312,
-0.07075,0.6312,
,0.63121,
,0.6313,
,0.63135,
,0.63139,
,0.63144,
-0.87882,0.63147,
-0.87007,0.63148,
-0.86264,0.63153,
-0.85838,0.63153,
-0.82725,0.63155,
-0.36496,0.63156,
-0.13779,0.63158,
-0.11123,0.63158,
-0.03956,0.63162,
-0.03692,0.63162,
-0.0249,0.63163,
-0.01091,0.6317,
,0.6318,
,0.63181,
,0.63181,
,0.63181,
,0.63181,
,0.63182,
-0.08281,0.63182,
-0.07258,0.63184,
-0.0241,0.63188,
,0.63192,
0.15535,0.63193,
,0.63193,
,0.63194,
,0.63194,
,0.63194,
,0.63196,
,0.63196,
,0.63197,
,0.632,
,0.632,
,0.6321,
-0.27679,0.63211,
-0.27287,0.63218,
,0.6322,
,0.63234,
,0.63238,
,0.63242,
,0.63242,
,0.63246,
-0.89001,0.63249,
,0.6325,
,0.63258,
,0.63258,
,0.63262,
,0.63263,
-0.28451,0.63263,
-0.28037,0.63264,
,0.63266,
-0.2626,0.63267,
-0.25135,0.63273,
,0.63274,
-0.17207,0.63276,
-0.1392,0.63278,
,0.63279,
,0.63281,
-0.66336,0.63281,
-0.14792,0.63282,
,0.63293,
,0.63293,
,0.63295,
,0.63299,
,0.633,
-0.84764,0.63302,
-0.19764,0.63302,
-0.05555,0.63302,
-0.05386,0.63303,
0.15157,0.63303,
,0.63306,
,0.63307,
,0.63315,
,0.63328,
,0.63328,
,0.63331,
,0.63335,
,0.63336,
-0.87524,0.63337,
-0.34756,0.63339,
-0.1908,0.6334,
0.15891,0.6334,
,0.63342,
,0.63345,
,0.63345,
,0.63347,
-0.04821,0.63349,
0.00596,0.6335,
,0.63351,
,0.63355,
,0.63362,
,0.63365,
,0.63366,
,0.63366,
,0.63374,
,0.63374,
-0.13396,0.63375,
-0.11143,0.63376,
,0.63381,
,0.63384,
,0.63386,
,0.63386,
,0.63387,
-0.02098,0.63388,
,0.63388,
,0.6339,
-0.87563,0.63394,
-0.86296,0.634,
-0.85986,0.63401,
-0.8263,0.63402,
-0.32394,0.63402,
-0.20721,0.63402,
-0.2063,0.63403,
-0.10678,0.63403,
,0.63403,
,0.63404,
,0.63405,
,0.63408,
,0.63408,
-0.81766,0.63409,
-0.13286,0.6341,
-0.0736,0.63412,
-0.06583,0.63413,
-0.0275,0.63414,
0.00155,0.63415,
,0.63416,
,0.6342,
-0.11912,0.63434,
-0.10496,0.63434,
-0.08586,0.63438,
-0.03808,0.6344,
,0.63441,
,0.63441,
,0.63443,
,0.63446,
,0.63446,
,0.63446,
,0.63456,
,0.63463,
,0.63465,
-0.03439,0.63469,
-0.00887,0.6347,
0.00619,0.63472,
,0.63472,
,0.63473,
,0.63473,
,0.63475,
,0.63476,
,0.63484,
-0.86878,0.63487,
,0.63492,
-0.15021,0.63493,
,0.63493,
-0.09562,0.63494,
,0.63497,
,0.63498,
-0.14871,0.63499,
0.02826,0.635,
,0.63502,
,0.63502,
,0.63509,
-0.17341,0.6351,
,0.63512,
,0.63512,
,0.63513,
-0.02534,0.63514,
,0.63518,
,0.63523,
,0.63525,
,0.63525,
,0.63527,
-0.86793,0.63529,
-0.84147,0.63535,
,0.63536,
-0.20184,0.6354,
,0.63541,
,0.63544,
-0.10686,0.63546,
,0.63549,
,0.6355,
-0.06537,0.63551,
,0.63552,
-0.86795,0.63553,
-0.07362,0.63555,
,0.6356,
,0.63562,
,0.63567,
,0.63569,
,0.63572,
,0.63576,
,0.63576,
-0.10178,0.63577,
,0.63581,
0.00841,0.63582,
,0.63584,
,0.63588,
,0.63591,
,0.63592,
,0.63594,
,0.63598,
-0.23166,0.63604,
,0.63605,
-0.21527,0.63615,
,0.63617,
-0.00432,0.63619,
,0.63619,
-0.82332,0.63624,
,0.63624,
,0.63625,
-0.19814,0.63627,
,0.63627,
-0.12825,0.63629,
,0.63631,
,0.63632,
-0.85333,0.63632,
-0.10438,0.63632,
-0.01731,0.63632,
,0.63644,
,0.63649,
-0.26086,0.6365,
0.00359,0.63652,
,0.63653,
-0.1565,0.63654,
-0.07355,0.63656,
-0.0359,0.63657,
,0.63659,
,0.63669,
-0.09089,0.63681,
,0.63688,
-0.42073,0.63688,
-0.17836,0.63691,
-0.11072,0.63693,
-0.07142,0.63693,
0.09067,0.63695,
,0.63702,
,0.63703,
,0.63704,
-0.87787,0.63706,
-0.8723,0.63711,
-0.85739,0.63712,
-0.23037,0.63713,
-0.12075,0.63724,
-0.04802,0.63725,
,0.63726,
-0.86371,0.63727,
0.03563,0.63731,
,0.63732,
,0.63735,
,0.63736,
-0.07165,0.6374,
,0.63744,
,0.63746,
,0.63752,
-0.01112,0.63753,
,0.63755,
-0.04209,0.63756,
,0.63757,
,0.63757,
,0.63758,
-0.09805,0.6376,
-0.00754,0.63766,
0.06081,0.63766,
0.0825,0.63769,
0.12789,0.63775,
,0.63786,
,0.63789,
,0.63789,
,0.63793,
,0.63793,
,0.63798,
,0.638,
,0.6381,
,0.63812,
,0.63812,
,0.63813,
-0.86712,0.63814,
-0.8662,0.63815,
-0.83348,0.63821,
-0.218,0.63824,
-0.17102,0.63824,
-0.14908,0.63828,
-0.13933,0.63828,
-0.12547,0.63832,
-0.12371,0.63833,
-0.12118,0.63834,
-0.04089,0.63838,
-0.0393,0.63838,
-0.03894,0.6384,
-0.02268,0.63842,
0.01191,0.63847,
,0.63856,
,0.63857,
,0.63861,
,0.63868,
-0.02893,0.63872,
,0.63873,
,0.63873,
,0.63873,
,0.63875,
,0.63876,
,0.63878,
,0.63883,
,0.63884,
-0.05116,0.63889,
0.03128,0.63893,
,0.63894,
,0.63895,
-0.87889,0.63896,
-0.2262,0.63897,
0.02012,0.63897,
0.03147,0.63899,
0.03369,0.63899,
,0.63901,
,0.63904,
,0.63905,
,0.63909,
,0.63909,
,0.63914,
,0.63914,
-0.15424,0.63915,
-0.0842,0.63917,
-0.0774,0.6392,
,0.63928,
,0.63929,
,0.63931,
-0.83379,0.63939,
-0.05652,0.63942,
,0.63946,
,0.63949,
-0.11365,0.63951,
,0.63952,
,0.63959,
,0.63959,
,0.63963,
,0.63965,
,0.63967,
,0.6397,
-0.84312,0.63971,
,0.63972,
,0.63973,
,0.63974,
-0.89797,0.63977,
-0.86832,0.6398,
-0.8441,0.63982,
-0.75958,0.63986,
-0.2504,0.63987,
-0.24893,0.63988,
-0.15008,0.63991,
,0.63993,
,0.63994,
,0.63994,
,0.63996,
-0.2011,0.63998,
-0.13793,0.63998,
-0.12524,0.63998,
,0.64,
,0.64003,
-0.82122,0.64004,
-0.01599,0.64005,
,0.64006,
,0.6401,
,0.64012,
,0.64012,
,0.64016,
-0.13794,0.64016,
-0.0295,0.64019,
0.07973,0.64019,
,0.64023,
,0.64023,
,0.64033,
,0.64034,
,0.64045,
,0.64052,
-0.13275,0.64053,
-0.08185,0.64058,
,0.64061,
,0.64064,
,0.64065,
,0.64066,
,0.64068,
,0.6407,
-0.07881,0.64073,
,0.64076,
,0.64078,
-0.87309,0.64079,
-0.86638,0.64082,
-0.28771,0.64086,
-0.21666,0.64088,
-0.09711,0.64092,
-0.06615,0.64095,
,0.64096,
-0.81874,0.641,
-0.17279,0.64102,
-0.14527,0.64104,
-0.04763,0.64106,
,0.64118,
,0.6412,
-0.86958,0.64122,
-0.77184,0.64126,
-0.12327,0.64127,
-0.10798,0.64127,
-0.09151,0.64129,
-0.02644,0.64134,
,0.64134,
-0.08194,0.64138,
,0.64148,
,0.64151,
,0.64152,
,0.64156,
,0.64157,
,0.64158,
,0.6416,
,0.6416,
,0.64161,
,0.64167,
,0.64168,
,0.6417,
-0.19752,0.6417,
